NOTE: Configuring authentication for SERVER mode.

pgAdmin 4 - Application Initialisation
======================================

postfix/postlog: starting the Postfix mail system
[2024-01-30 00:22:57 +0000] [1] [INFO] Starting gunicorn 20.1.0
[2024-01-30 00:22:57 +0000] [1] [INFO] Listening at: http://[::]:80 (1)
[2024-01-30 00:22:57 +0000] [1] [INFO] Using worker: gthread
[2024-01-30 00:22:57 +0000] [116] [INFO] Booting worker with pid: 116
::ffff:162.216.149.82 - - [30/Jan/2024:01:05:46 +0000] "GET / HTTP/1.1" 302 217 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:162.216.149.82 - - [30/Jan/2024:01:05:46 +0000] "GET /login?next=%2F HTTP/1.1" 200 6292 "http://54.170.48.98:8080/" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/js/generated/style.css?ver=80200 HTTP/1.1" 200 44193 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/vendor/require/require.min.js?ver=80200 HTTP/1.1" 200 6770 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/js/generated/vendor.react.js?ver=80200 HTTP/1.1" 200 109044 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/js/generated/vendor.main.js?ver=80200 HTTP/1.1" 200 114970 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/js/generated/pgadmin.style.css?ver=80200 HTTP/1.1" 200 48847 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:03 +0000] "GET /static/js/generated/pgadmin_commons.js?ver=80200 HTTP/1.1" 200 5712 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:04 +0000] "GET /static/js/generated/vendor.sqleditor.js?ver=80200 HTTP/1.1" 200 309649 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:04 +0000] "GET /static/js/generated/vendor.others.js?ver=80200 HTTP/1.1" 200 831996 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:05 +0000] "GET /static/js/generated/security.pages.js?ver=80200 HTTP/1.1" 200 117455 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:06 +0000] "GET /browser/js/endpoints.js?ver=80200 HTTP/1.1" 200 3124 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:06 +0000] "GET /tools/translations.js?ver=80200 HTTP/1.1" 200 321 "http://website.zz.cloudns.ph:8080/login?next=/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:07 +0000] "GET /static/js/generated/fonts/Roboto-Regular..ttf HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/static/js/generated/pgadmin.style.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:07 +0000] "POST /authenticate/login HTTP/1.1" 302 205 "http://website.zz.cloudns.ph:8080/login?next=%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:07 +0000] "GET /browser/ HTTP/1.1" 200 2524 "http://website.zz.cloudns.ph:8080/login?next=%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:07 +0000] "GET /browser/browser.css?ver=80200 HTTP/1.1" 200 5350 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:07 +0000] "GET /static/js/generated/codemirror.js?ver=80200 HTTP/1.1" 200 1046 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:07 +0000] "GET /static/js/generated/browser_nodes.js?ver=80200 HTTP/1.1" 200 22177 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /static/js/generated/app.bundle.js?ver=80200 HTTP/1.1" 200 412919 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /browser/js/messages.js?ver=80200 HTTP/1.1" 200 811 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /browser/js/endpoints.js?ver=80200 HTTP/1.1" 200 3124 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /browser/js/utils.js?ver=80200 HTTP/1.1" 200 1909 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /browser/server/supported_servers.js?ver=80200 HTTP/1.1" 200 290 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /tools/translations.js?ver=80200 HTTP/1.1" 200 321 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /user_management/current_user.js?ver=80200 HTTP/1.1" 200 307 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /static/js/gettext.js?ver=80200 HTTP/1.1" 200 552 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:08 +0000] "GET /static/js/pgadmin.js?ver=80200 HTTP/1.1" 200 1551 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /browser/check_corrupted_db_file HTTP/1.1" 200 61 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /misc/bgprocess/ HTTP/1.1" 200 2 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /preferences/get_all HTTP/1.1" 200 9402 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /settings/get_tree_state/ HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /browser/nodes/ HTTP/1.1" 200 273 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "POST /browser/master_password HTTP/1.1" 200 174 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /browser/server_group/static/img/server_group.svg?ver=80200 HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/browser/browser.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /static/js/generated/fonts/fa-regular-400..woff2 HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/static/js/generated/style.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /static/js/generated/fonts/fa-solid-900..woff2 HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/static/js/generated/style.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:09 +0000] "GET /static/js/generated/fonts/SourceCodePro-Regular..ttf HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/static/js/generated/pgadmin.style.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:10 +0000] "GET /misc/upgrade_check HTTP/1.1" 200 77 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:10 +0000] "GET /browser/ HTTP/1.1" 302 237 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:11 +0000] "GET /login?next=%2Fbrowser%2F HTTP/1.1" 200 2343 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:11 +0000] "GET /browser/server_group/children/1 HTTP/1.1" 200 61 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:11 +0000] "GET /static/vendor/require/require.min.js?ver=80200 HTTP/1.1" 200 6770 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:11 +0000] "GET /static/js/generated/style.css?ver=80200 HTTP/1.1" 200 44193 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:11 +0000] "GET /static/js/generated/pgadmin.css?ver=80200 HTTP/1.1" 200 17391 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/pgadmin.style.css?ver=80200 HTTP/1.1" 200 48847 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/vendor.react.js?ver=80200 HTTP/1.1" 200 109044 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/vendor.main.js?ver=80200 HTTP/1.1" 200 114970 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/pgadmin_commons.js?ver=80200 HTTP/1.1" 200 5712 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/vendor.sqleditor.js?ver=80200 HTTP/1.1" 200 309649 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:12 +0000] "GET /static/js/generated/vendor.others.js?ver=80200 HTTP/1.1" 200 831996 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:13 +0000] "GET /static/js/generated/security.pages.js?ver=80200 HTTP/1.1" 200 117455 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:14 +0000] "GET /tools/translations.js?ver=80200 HTTP/1.1" 200 321 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:14 +0000] "GET /browser/js/endpoints.js?ver=80200 HTTP/1.1" 200 3124 "http://website.zz.cloudns.ph:8080/login?next=%2Fbrowser%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:197.230.59.5 - - [30/Jan/2024:02:11:15 +0000] "GET /static/js/generated/fonts/Roboto-Regular..ttf HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/static/js/generated/pgadmin.style.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:16 +0000] "GET /browser/server_group/nodes/ HTTP/1.1" 200 242 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:16 +0000] "POST /settings/store HTTP/1.1" 200 77 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:16 +0000] "GET /browser/server/static/img/server.svg?ver=80200 HTTP/1.1" 200 0 "http://website.zz.cloudns.ph:8080/browser/browser.css?ver=80200" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
::ffff:105.66.135.6 - - [30/Jan/2024:02:11:39 +0000] "POST /settings/save_tree_state/ HTTP/1.1" 200 63 "http://website.zz.cloudns.ph:8080/browser/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
